total,pde,boundary,initial
4.114905314054340124e-04,2.759795461315661669e-04,9.698648682388011366e-06,1.258123375009745359e-04
6.980434991419315338e-04,5.015118513256311417e-04,1.342040377494413406e-05,1.831112313084304333e-04
1.229846151545643806e-03,1.049487036652863026e-03,8.595417966716922820e-06,1.717637351248413324e-04
9.225099929608404636e-04,7.601558463647961617e-04,1.354965570499189198e-05,1.488044945290312171e-04
6.102271727286279202e-04,3.943233459722250700e-04,6.837540240667294711e-06,2.090662892442196608e-04
8.256912115029990673e-04,6.094984710216522217e-04,1.232414069818332791e-05,2.038686070591211319e-04
7.072206935845315456e-04,5.317020695656538010e-04,2.770127593976212665e-06,1.727485214360058308e-04
9.323082049377262592e-04,7.897758041508495808e-04,3.213340278307441622e-06,1.393190468661487103e-04
1.702931476756930351e-03,1.550766639411449432e-03,2.202735913670039736e-06,1.499621284892782569e-04
6.640346255153417587e-04,4.737777926493436098e-04,2.645813947310671210e-05,1.637986570131033659e-04
1.598734990693628788e-03,1.387093449011445045e-03,1.080084348359378055e-05,2.008406154345721006e-04
1.634089509025216103e-03,1.397770596668124199e-03,4.444575461093336344e-05,1.918731286423280835e-04
3.110694000497460365e-03,2.937603276222944260e-03,1.466284629714209586e-05,1.584279816597700119e-04
9.609985863789916039e-04,7.445142837241292000e-04,2.564216811151709408e-05,1.908421545522287488e-04
1.012738212011754513e-03,7.659709081053733826e-04,8.852555765770375729e-06,2.379147626925259829e-04
7.697638939134776592e-04,5.160386790521442890e-04,2.069903348456136882e-05,2.330261631868779659e-04
5.813306197524070740e-04,3.156923339702188969e-04,1.700272514426615089e-05,2.486355660948902369e-04
9.867534972727298737e-04,6.987407687120139599e-04,1.768752190400846303e-05,2.703251666389405727e-04
5.605485057458281517e-04,3.266339481342583895e-04,4.810238351637963206e-06,2.291042910655960441e-04
1.816286472603678703e-03,1.625346252694725990e-03,8.693285963090602309e-06,1.822469057515263557e-04
5.676944740116596222e-03,5.498397164046764374e-03,4.538742359727621078e-06,1.740088337101042271e-04
6.577155436389148235e-04,3.979196771979331970e-04,1.732398959575220942e-05,2.424718841211870313e-04
1.697771949693560600e-03,1.259036595001816750e-03,2.436591603327542543e-05,4.143694532103836536e-04
3.530784742906689644e-03,3.062391187995672226e-03,1.517340715508908033e-04,3.166594251524657011e-04
1.720237080007791519e-03,1.433286117389798164e-03,1.808631714084185660e-05,2.688647073227912188e-04
4.787765443325042725e-03,4.535163287073373795e-03,7.097069465089589357e-05,1.816318253986537457e-04
1.127536408603191376e-03,9.222133085131645203e-04,4.008121686638332903e-05,1.652419450692832470e-04
1.246714382432401180e-03,9.425468742847442627e-04,2.628650327096693218e-05,2.778809866867959499e-04
1.414887374266982079e-03,9.959964081645011902e-04,1.163862634712131694e-05,4.072523734066635370e-04
1.216496108099818230e-03,6.693113246001303196e-04,4.572967009153217077e-05,5.014550406485795975e-04
3.993988037109375000e-03,3.497325349599123001e-03,7.331728556891903281e-05,4.233453364577144384e-04
4.555271472781896591e-03,4.310769494622945786e-03,1.012153370538726449e-05,2.343804226256906986e-04
1.752843032591044903e-03,1.511162146925926208e-03,2.531083555368240923e-05,2.163701283279806376e-04
2.632587449625134468e-03,2.420377917587757111e-03,1.099269684345927089e-05,2.012169279623776674e-04
2.947667147964239120e-03,2.564893802627921104e-03,5.598225470748730004e-05,3.267910215072333813e-04
4.725163336843252182e-03,4.276184830814599991e-03,1.275349313800688833e-05,4.362247709650546312e-04
3.759210463613271713e-03,3.125180723145604134e-03,8.230321691371500492e-05,5.517263198271393776e-04
1.092423102818429470e-03,5.532119539566338062e-04,1.155626305262558162e-04,4.236485401634126902e-04
2.906118985265493393e-03,2.352386713027954102e-03,5.881669494556263089e-05,4.949155263602733612e-04
2.949765417724847794e-03,2.385223982855677605e-03,9.133161802310496569e-05,4.732098313979804516e-04
2.364580053836107254e-03,1.925375079736113548e-03,6.320259126368910074e-05,3.760023682843893766e-04
1.095754094421863556e-03,7.997275097295641899e-04,4.202374475426040590e-05,2.540028363000601530e-04
8.760608034208416939e-04,5.783876986242830753e-04,1.041563373291864991e-04,1.935167965712025762e-04
1.148927723988890648e-03,9.008287452161312103e-04,1.109055592678487301e-04,1.371933321934193373e-04
1.313166343607008457e-03,1.102412352338433266e-03,3.306404687464237213e-05,1.776899734977632761e-04
1.177342608571052551e-02,1.156916841864585876e-02,3.788564936257898808e-05,1.663727452978491783e-04
1.063612522557377815e-03,6.192700238898396492e-04,2.977592521347105503e-04,1.465832756366580725e-04
4.046135116368532181e-03,3.649540245532989502e-03,1.876132009783759713e-04,2.089816262014210224e-04
3.251765388995409012e-03,2.931890310719609261e-03,4.322656604927033186e-05,2.766483230516314507e-04
3.620261559262871742e-03,3.012671135365962982e-03,1.258051197510212660e-04,4.817853332497179508e-04
1.355622662231326103e-03,1.126786228269338608e-03,9.978242451325058937e-05,1.290540676563978195e-04
1.557505689561367035e-03,1.136287115514278412e-03,1.809292734833434224e-04,2.402892132522538304e-04
4.572556819766759872e-03,4.380734171718358994e-03,2.472590313118416816e-05,1.670969941187649965e-04
2.814501058310270309e-03,2.370358910411596298e-03,1.731206139083951712e-04,2.710215630941092968e-04
3.371317405253648758e-03,2.945793792605400085e-03,8.983345469459891319e-05,3.356899833306670189e-04
2.771680243313312531e-03,2.107325010001659393e-03,2.570320502854883671e-04,4.073232412338256836e-04
4.554587882012128830e-03,4.128532484173774719e-03,2.582075467216782272e-05,4.002345958724617958e-04
2.705586142838001251e-03,1.936699030920863152e-03,1.428486284567043185e-04,6.260384689085185528e-04
1.043662894517183304e-02,1.000312529504299164e-02,5.019254967919550836e-05,3.833105438388884068e-04
2.576179336756467819e-03,1.882583834230899811e-03,2.331222931388765574e-04,4.604732384905219078e-04
5.060821771621704102e-03,4.270788282155990601e-03,7.040679338388144970e-05,7.196269580163061619e-04
2.085236832499504089e-03,1.046768855303525925e-03,3.936710127163678408e-04,6.447971099987626076e-04
7.068922743201255798e-03,6.318174302577972412e-03,1.198543395730666816e-04,6.308943266049027443e-04
2.417827956378459930e-03,1.811539172194898129e-03,8.218562288675457239e-05,5.241030594334006310e-04
2.651860006153583527e-03,2.312416909262537956e-03,1.244444865733385086e-05,3.269985027145594358e-04
8.340258151292800903e-03,7.839489728212356567e-03,5.725610390072688460e-05,4.435127484612166882e-04
5.728509742766618729e-03,5.023319274187088013e-03,1.298849238082766533e-04,5.753053119406104088e-04
8.872347883880138397e-03,8.066253736615180969e-03,1.438275794498622417e-04,6.622661603614687920e-04
2.747185993939638138e-03,2.065190346911549568e-03,1.516290922154439613e-06,6.804795702919363976e-04
1.647612312808632851e-03,7.647348684258759022e-04,2.281166598550044000e-05,8.600657456554472446e-04
2.741475123912096024e-03,1.730493269860744476e-03,2.955891613964922726e-05,9.814230725169181824e-04
2.543314360082149506e-03,1.330478815361857414e-03,1.815227878978475928e-04,1.031312625855207443e-03
4.245823714882135391e-03,3.248666180297732353e-03,6.951097748242318630e-05,9.276467608287930489e-04
2.619163598865270615e-03,1.327166217379271984e-03,1.092659222194924951e-04,1.182731473818421364e-03
5.456175655126571655e-03,4.518725443631410599e-03,3.450060103205032647e-05,9.029498323798179626e-04
3.169295378029346466e-03,1.448100432753562927e-03,1.545032428111881018e-04,1.566691789776086807e-03
1.988889649510383606e-03,8.214141125790774822e-04,3.758117964025586843e-05,1.129894400946795940e-03
3.231747075915336609e-03,1.422308618202805519e-03,1.607280864845961332e-04,1.648710342124104500e-03
3.512815572321414948e-03,2.107219304889440536e-03,2.427535946480929852e-05,1.381320995278656483e-03
3.862546524032950401e-03,2.383390907198190689e-03,1.096689811674878001e-04,1.369486562907695770e-03
2.133921720087528229e-03,1.245481427758932114e-03,3.082602052018046379e-05,8.576143300160765648e-04
5.163818597793579102e-03,4.053773358464241028e-03,1.285085163544863462e-04,9.815369267016649246e-04
1.914540771394968033e-03,8.528650505468249321e-04,6.656259211013093591e-05,9.951131651178002357e-04
2.392178867012262344e-03,1.401990419253706932e-03,9.012293594423681498e-05,9.000655263662338257e-04
2.953341696411371231e-03,1.868971041403710842e-03,2.023899651248939335e-05,1.064131502062082291e-03
2.767419908195734024e-03,1.249373657628893852e-03,2.129585664079058915e-05,1.496750395745038986e-03
3.030885709449648857e-03,1.533748232759535313e-03,4.993729817215353251e-05,1.447200193069875240e-03
2.210298553109169006e-03,6.633159937337040901e-04,1.276152324862778187e-04,1.419367268681526184e-03
2.080047270283102989e-03,7.440010085701942444e-04,1.067161501850932837e-04,1.229330082423985004e-03
2.307921648025512695e-03,1.030020765028893948e-03,3.135071528959088027e-05,1.246550003997981548e-03
1.971584279090166092e-03,7.369169034063816071e-04,4.963995888829231262e-05,1.185027416795492172e-03
1.872641732916235924e-03,8.701733313500881195e-04,8.139227247738745064e-06,9.943291079252958298e-04
2.427842933684587479e-03,1.614282839000225067e-03,1.467377205699449405e-05,7.988864090293645859e-04
1.605327008292078972e-03,9.251172305084764957e-04,5.716045416193082929e-05,6.230493308976292610e-04
1.386634190566837788e-03,8.065294241532683372e-04,6.520840543089434505e-05,5.148963537067174911e-04
1.502903178334236145e-03,8.220953168347477913e-04,6.895780097693204880e-05,6.118500023148953915e-04
1.321491785347461700e-03,7.021819474175572395e-04,5.394889012677595019e-05,5.653608823195099831e-04
1.417022431269288063e-03,6.712033646181225777e-04,9.672746273281518370e-06,7.361462339758872986e-04
2.072025788947939873e-03,1.231999136507511139e-03,1.504722968093119562e-05,8.249794482253491879e-04
1.549937995150685310e-03,8.169858483597636223e-04,8.131300273817032576e-05,6.516390712931752205e-04
1.322382362559437752e-03,5.790115683339536190e-04,6.773578934371471405e-05,6.756349466741085052e-04
1.280783792026340961e-03,6.551204714924097061e-04,2.745131860137917101e-05,5.982120055705308914e-04
2.185699064284563065e-03,1.582829514518380165e-03,7.434699364239349961e-05,5.285226507112383842e-04
1.901036011986434460e-03,1.399031840264797211e-03,2.383710307185538113e-05,4.781670868396759033e-04
1.603618497028946877e-03,1.058454392477869987e-03,1.500664711784338579e-05,5.301574128679931164e-04
1.172706251963973045e-03,7.030211854726076126e-04,3.175250822096131742e-05,4.379326128400862217e-04
1.036256900988519192e-03,5.370411672629415989e-04,4.979908771929331124e-05,4.494166350923478603e-04
1.473823213018476963e-03,7.698096451349556446e-04,5.934716318733990192e-05,6.446663755923509598e-04
2.956331707537174225e-03,2.264583948999643326e-03,7.954681495903059840e-05,6.122010527178645134e-04
1.125520793721079826e-03,4.364425840321928263e-04,4.852291021961718798e-05,6.405552267096936703e-04
1.394535065628588200e-03,8.739720797166228294e-04,7.582219950563739985e-06,5.129807395860552788e-04
1.207043533213436604e-03,6.880924338474869728e-04,1.119811859098263085e-04,4.069699498359113932e-04
1.604474964551627636e-03,1.209761248901486397e-03,2.318892438779585063e-05,3.715248603839427233e-04
2.063891384750604630e-03,1.653137500397861004e-03,4.024396548629738390e-05,3.705100389197468758e-04
5.036397837102413177e-03,4.636078607290983200e-03,1.421505567122949287e-05,3.861038130708038807e-04
1.255076145753264427e-03,8.066343143582344055e-04,4.312052624300122261e-05,4.053213051520287991e-04
1.464023604057729244e-03,9.905021870508790016e-04,4.428669490152969956e-05,4.292347293812781572e-04
3.847668878734111786e-03,3.152716439217329025e-03,1.715666257950942963e-05,6.777959060855209827e-04
4.750818479806184769e-03,4.104751627892255783e-03,2.909328759415075183e-05,6.169737316668033600e-04
1.933762803673744202e-03,1.334470813162624836e-03,4.723158053820952773e-05,5.520604318007826805e-04
1.135905506089329720e-03,5.568491760641336441e-04,5.347116530174389482e-05,5.255852011032402515e-04
1.121642068028450012e-03,6.584058282896876335e-04,2.746599420788697898e-06,4.604895948432385921e-04
1.383351511321961880e-03,8.463169215247035027e-04,1.472402436775155365e-05,5.223105545155704021e-04
4.434088710695505142e-03,3.945321775972843170e-03,3.565563247320824303e-06,4.852012207265943289e-04
2.583642723038792610e-03,2.123812912032008171e-03,2.385104926361236721e-05,4.359789309091866016e-04
1.237559365108609200e-03,7.284221937879920006e-04,1.311370942858047783e-05,4.960234509781002998e-04
1.167746959254145622e-03,5.356975598260760307e-04,1.900117058539763093e-05,6.130482070147991180e-04
2.680314239114522934e-03,2.101176651194691658e-03,5.324720405042171478e-06,5.738131003454327583e-04
1.682388596236705780e-03,1.001232536509633064e-03,1.395307299389969558e-05,6.672029849141836166e-04
4.736495204269886017e-03,4.141156561672687531e-03,1.504255669715348631e-05,5.802958039566874504e-04
5.940234754234552383e-03,5.357220303267240524e-03,1.683398477325681597e-05,5.661803297698497772e-04
1.083912095054984093e-03,4.322974418755620718e-04,8.884070848580449820e-05,5.627740174531936646e-04
1.199024030938744545e-03,7.715216488577425480e-04,5.398165740189142525e-06,4.221042618155479431e-04
4.008658230304718018e-03,3.492951393127441406e-03,4.631664342014119029e-05,4.693902446888387203e-04
3.868364961817860603e-03,3.522502258419990540e-03,1.970787479876889847e-06,3.438920830376446247e-04
1.663583563640713692e-03,1.419866690412163734e-03,2.483070056769065559e-05,2.188861835747957230e-04
9.327343432232737541e-04,7.248063920997083187e-04,7.993629878910724074e-06,1.999342639464884996e-04
2.969305496662855148e-03,2.702712081372737885e-03,6.035373007762245834e-05,2.062398707494139671e-04
5.290773697197437286e-03,4.957098513841629028e-03,8.611030352767556906e-05,2.475649234838783741e-04
2.986448816955089569e-03,2.474077977240085602e-03,3.520011159707792103e-05,4.771709209308028221e-04
1.641675829887390137e-03,1.080068293958902359e-03,1.136115315603092313e-04,4.479959025047719479e-04
1.459557912312448025e-03,7.695955573581159115e-04,7.609877502545714378e-05,6.138635799288749695e-04
2.126547042280435562e-03,1.429332885891199112e-03,3.373943764017894864e-05,6.634747842326760292e-04
8.647828362882137299e-03,7.964335381984710693e-03,1.941954542417079210e-05,6.640732171945273876e-04
5.231710616499185562e-03,4.768443293869495392e-03,3.272475805715657771e-05,4.305426846258342266e-04
1.730589196085929871e-03,1.270197099074721336e-03,2.137527371814940125e-05,4.390168469399213791e-04
1.825784915126860142e-03,1.222016755491495132e-03,1.474148884881287813e-04,4.563533002510666847e-04
4.788162186741828918e-03,4.229769110679626465e-03,1.871851418400183320e-04,3.712081233970820904e-04
5.747585091739892960e-03,5.358675494790077209e-03,4.542169699561782181e-05,3.434881800785660744e-04
8.780779317021369934e-03,8.495672605931758881e-03,5.327197413862450048e-06,2.797792549245059490e-04
2.056509954854846001e-03,1.521914964541792870e-03,9.090947060030885041e-06,5.255040014162659645e-04
4.804865922778844833e-03,3.944621887058019638e-03,5.224429696681909263e-05,8.079997496679425240e-04
6.926001980900764465e-03,6.068407557904720306e-03,6.441448931582272053e-05,7.931797299534082413e-04
1.136031653732061386e-02,1.051341835409402847e-02,1.928406563820317388e-04,6.540578324347734451e-04
2.265049843117594719e-03,1.992351142689585686e-03,2.637279612827114761e-05,2.463260316289961338e-04
2.218732610344886780e-03,1.806256477721035480e-03,1.251172507181763649e-04,2.873588819056749344e-04
2.525971271097660065e-03,1.921711955219507217e-03,1.059732385328970850e-04,4.982859827578067780e-04
4.609857220202684402e-03,3.662589471787214279e-03,6.697539356537163258e-05,8.802923839539289474e-04
1.618469366803765297e-03,8.738965261727571487e-04,4.568113945424556732e-05,6.988917593844234943e-04
